disasterNumber,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,declarationDate,fyDeclared
1116,0,0,1,0,1996-06-01T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1120,0,1,0,0,1996-06-18T00:00:00.000Z,1996
1121,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1117,0,1,1,1,1996-06-01T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1121,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1116,0,0,1,0,1996-06-01T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1116,0,0,1,0,1996-06-01T00:00:00.000Z,1996
1117,0,1,1,1,1996-06-01T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1121,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1122,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1120,0,1,1,0,1996-06-18T00:00:00.000Z,1996
1121,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1117,0,0,1,1,1996-06-01T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1119,0,1,1,0,1996-06-07T00:00:00.000Z,1996
1116,0,0,1,0,1996-06-01T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1121,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1116,0,0,1,0,1996-06-01T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1116,0,0,1,0,1996-06-01T00:00:00.000Z,1996
1121,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1121,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1121,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1120,0,1,1,0,1996-06-18T00:00:00.000Z,1996
1121,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1121,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1122,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1121,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1121,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1122,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1120,0,1,0,0,1996-06-18T00:00:00.000Z,1996
1122,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1121,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1121,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1121,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1121,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1118,0,0,1,0,1996-06-05T00:00:00.000Z,1996
1120,0,1,0,0,1996-06-18T00:00:00.000Z,1996
1122,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1122,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1123,0,0,1,0,1996-06-25T00:00:00.000Z,1996
1125,0,0,1,0,1996-07-03T00:00:00.000Z,1996
1122,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1123,0,0,1,0,1996-06-25T00:00:00.000Z,1996
1122,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1125,0,1,1,0,1996-07-03T00:00:00.000Z,1996
1122,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1125,0,0,1,0,1996-07-03T00:00:00.000Z,1996
1122,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1125,0,1,1,0,1996-07-03T00:00:00.000Z,1996
1122,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1124,0,0,1,0,1996-06-27T00:00:00.000Z,1996
1122,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1122,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1122,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1122,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1122,0,0,1,0,1996-06-24T00:00:00.000Z,1996
1123,0,0,1,0,1996-06-25T00:00:00.000Z,1996
1125,0,0,1,0,1996-07-03T00:00:00.000Z,1996
1125,0,1,1,0,1996-07-03T00:00:00.000Z,1996
1127,0,1,1,0,1996-07-18T00:00:00.000Z,1996
1127,0,1,0,0,1996-07-18T00:00:00.000Z,1996
1125,0,1,1,0,1996-07-03T00:00:00.000Z,1996
1129,0,1,1,0,1996-07-25T00:00:00.000Z,1996
1126,0,1,1,0,1996-07-11T00:00:00.000Z,1996
1125,0,0,1,0,1996-07-03T00:00:00.000Z,1996
1129,0,1,1,0,1996-07-25T00:00:00.000Z,1996
1127,0,1,1,0,1996-07-18T00:00:00.000Z,1996
1125,0,1,1,0,1996-07-03T00:00:00.000Z,1996
1128,0,1,1,0,1996-07-23T00:00:00.000Z,1996
1125,0,1,0,0,1996-07-03T00:00:00.000Z,1996
1125,0,0,1,0,1996-07-03T00:00:00.000Z,1996
1127,0,0,1,0,1996-07-18T00:00:00.000Z,1996
1127,0,1,1,0,1996-07-18T00:00:00.000Z,1996
1129,0,1,1,0,1996-07-25T00:00:00.000Z,1996
1130,0,1,1,0,1996-07-26T00:00:00.000Z,1996
1125,0,1,1,0,1996-07-03T00:00:00.000Z,1996
1128,0,1,1,0,1996-07-23T00:00:00.000Z,1996
1123,0,0,1,0,1996-06-25T00:00:00.000Z,1996
1127,0,1,1,0,1996-07-18T00:00:00.000Z,1996
1129,0,1,1,0,1996-07-25T00:00:00.000Z,1996
1125,0,0,1,0,1996-07-03T00:00:00.000Z,1996
1127,0,1,1,0,1996-07-18T00:00:00.000Z,1996
1129,0,1,0,0,1996-07-25T00:00:00.000Z,1996
1125,0,0,1,0,1996-07-03T00:00:00.000Z,1996
1125,0,0,1,0,1996-07-03T00:00:00.000Z,1996
1127,0,1,1,0,1996-07-18T00:00:00.000Z,1996
1125,0,1,1,0,1996-07-03T00:00:00.000Z,1996
1129,0,1,1,0,1996-07-25T00:00:00.000Z,1996
1128,0,1,1,0,1996-07-23T00:00:00.000Z,1996
1125,0,0,1,0,1996-07-03T00:00:00.000Z,1996
1125,0,0,1,0,1996-07-03T00:00:00.000Z,1996
1128,0,1,1,0,1996-07-23T00:00:00.000Z,1996
1127,0,1,1,0,1996-07-18T00:00:00.000Z,1996
1125,0,1,0,0,1996-07-03T00:00:00.000Z,1996
1129,0,1,1,0,1996-07-25T00:00:00.000Z,1996
1127,0,1,1,0,1996-07-18T00:00:00.000Z,1996
1125,0,0,1,0,1996-07-03T00:00:00.000Z,1996
1129,0,1,1,0,1996-07-25T00:00:00.000Z,1996
1127,0,1,1,0,1996-07-18T00:00:00.000Z,1996
1125,0,1,1,0,1996-07-03T00:00:00.000Z,1996
1127,0,1,1,0,1996-07-18T00:00:00.000Z,1996
1125,0,0,1,0,1996-07-03T00:00:00.000Z,1996
1129,0,1,1,0,1996-07-25T00:00:00.000Z,1996
1126,0,1,1,0,1996-07-11T00:00:00.000Z,1996
1126,0,1,1,0,1996-07-11T00:00:00.000Z,1996
1128,0,1,1,0,1996-07-23T00:00:00.000Z,1996
1128,0,1,1,0,1996-07-23T00:00:00.000Z,1996
1125,0,0,1,0,1996-07-03T00:00:00.000Z,1996
1125,0,1,1,0,1996-07-03T00:00:00.000Z,1996
1127,0,1,1,0,1996-07-18T00:00:00.000Z,1996
1127,0,1,1,0,1996-07-18T00:00:00.000Z,1996
1125,0,0,1,0,1996-07-03T00:00:00.000Z,1996
1129,0,1,1,0,1996-07-25T00:00:00.000Z,1996
1125,0,0,1,0,1996-07-03T00:00:00.000Z,1996
1128,0,1,1,0,1996-07-23T00:00:00.000Z,1996
1125,0,0,1,0,1996-07-03T00:00:00.000Z,1996
1127,0,1,1,0,1996-07-18T00:00:00.000Z,1996
1125,0,0,1,0,1996-07-03T00:00:00.000Z,1996
1127,0,1,1,0,1996-07-18T00:00:00.000Z,1996
1129,0,1,1,0,1996-07-25T00:00:00.000Z,1996
1125,0,1,1,0,1996-07-03T00:00:00.000Z,1996
1127,0,1,1,0,1996-07-18T00:00:00.000Z,1996
1130,0,1,1,0,1996-07-26T00:00:00.000Z,1996
1132,0,1,1,0,1996-08-14T00:00:00.000Z,1996
1130,0,1,0,0,1996-07-26T00:00:00.000Z,1996
1130,0,1,1,0,1996-07-26T00:00:00.000Z,1996
1130,0,1,0,0,1996-07-26T00:00:00.000Z,1996
1130,0,1,1,0,1996-07-26T00:00:00.000Z,1996
1133,0,0,1,0,1996-08-21T00:00:00.000Z,1996
1132,0,1,0,0,1996-08-14T00:00:00.000Z,1996
1132,0,1,1,0,1996-08-14T00:00:00.000Z,1996
1133,0,0,1,0,1996-08-21T00:00:00.000Z,1996
1131,0,0,1,0,1996-08-02T00:00:00.000Z,1996
1130,0,1,1,0,1996-07-26T00:00:00.000Z,1996
1130,0,1,1,0,1996-07-26T00:00:00.000Z,1996
1130,0,1,1,0,1996-07-26T00:00:00.000Z,1996
1132,0,1,1,0,1996-08-14T00:00:00.000Z,1996
1132,0,1,1,0,1996-08-14T00:00:00.000Z,1996
1132,0,1,0,0,1996-08-14T00:00:00.000Z,1996
1131,0,0,1,0,1996-08-02T00:00:00.000Z,1996
1130,0,1,1,0,1996-07-26T00:00:00.000Z,1996
1133,0,0,1,0,1996-08-21T00:00:00.000Z,1996
1133,0,0,1,0,1996-08-21T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,0,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1132,0,1,1,0,1996-08-14T00:00:00.000Z,1996
1133,0,0,1,0,1996-08-21T00:00:00.000Z,1996
1132,0,1,1,0,1996-08-14T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1133,0,0,1,0,1996-08-21T00:00:00.000Z,1996
1132,0,1,1,0,1996-08-14T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1133,0,0,1,0,1996-08-21T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1133,0,0,1,0,1996-08-21T00:00:00.000Z,1996
1133,0,0,1,0,1996-08-21T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1133,0,0,1,0,1996-08-21T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1133,0,0,1,0,1996-08-21T00:00:00.000Z,1996
1133,0,0,1,0,1996-08-21T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1133,0,0,1,0,1996-08-21T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1132,0,1,1,0,1996-08-14T00:00:00.000Z,1996
1134,0,0,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1133,0,0,1,0,1996-08-21T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,0,1,0,1996-09-06T00:00:00.000Z,1996
1133,0,0,1,0,1996-08-21T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,0,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,0,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,0,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,0,1,0,1996-09-06T00:00:00.000Z,1996
1134,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,0,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,0,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,0,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,0,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,0,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,0,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,0,1,0,1996-09-06T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1135,0,1,1,0,1996-09-06T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,0,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,0,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1135,0,1,0,0,1996-09-06T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,0,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,0,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,0,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,0,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,0,0,1996-09-11T00:00:00.000Z,1996
1136,0,1,1,0,1996-09-11T00:00:00.000Z,1996
