,declaredCountyArea,placeCode
35970,St. Joseph (County),99149.0
35971,Washtenaw (County),99161.0
35972,Asotin (County),99003.0
35973,Shiawassee (County),99155.0
35974,Wexford (County),99165.0
35975,Clallam (County),99009.0
35976,Chelan (County),99007.0
35977,Skamania (County),99059.0
35978,Klickitat (County),99039.0
35979,Jefferson (County),99031.0
35980,Coos (County),99011.0
35981,Grant (County),99025.0
35982,Union (County),99061.0
35983,Whitman (County),99075.0
35984,San Juan (County),99055.0
35985,District of Columbia (County-equivalent),99001.0
35986,Ferry (County),99019.0
35987,Wahkiakum (County),99069.0
35988,Lincoln (County),99041.0
35989,Pacific (County),99049.0
35990,Kitsap (County),99035.0
35991,Gilliam (County),99021.0
35992,Clatsop (County),99007.0
35993,Cowlitz (County),99015.0
35994,Island (County),99029.0
35995,Stevens (County),99065.0
35996,Baker (County),99001.0
35997,Multnomah (County),99051.0
35998,Mason (County),99045.0
35999,Deschutes (County),99017.0
36000,Kittitas (County),99037.0
36001,Douglas (County),99017.0
36002,Columbia (County),99009.0
36003,Thurston (County),99067.0
36004,Umatilla (County),99059.0
36005,Grays Harbor (County),99027.0
36006,Lane (County),99039.0
36007,Yakima (County),99077.0
36008,Marion (County),99047.0
36009,Morrow (County),99049.0
36010,Snohomish (County),99061.0
36011,Tillamook (County),99057.0
36012,Josephine (County),99033.0
36013,Walla Walla (County),99071.0
36014,Lincoln (County),99043.0
36015,Linn (County),99043.0
36016,Curry (County),99015.0
36017,Pierce (County),99053.0
36018,Okanogan (County),99047.0
36019,Harney (County),99025.0
36020,Douglas (County),99019.0
36021,Jefferson (County),99031.0
36022,Hood River (County),99027.0
36023,Benton (County),99003.0
36024,Lewis (County),99041.0
36025,Polk (County),99053.0
36026,Crook (County),99013.0
36027,Spokane (County),99063.0
36028,Garfield (County),99023.0
36029,Klamath (County),99035.0
36030,Whatcom (County),99073.0
36031,Malheur (County),99045.0
36032,Skagit (County),99057.0
36033,Jackson (County),99029.0
36034,Lake (County),99037.0
36035,Pend Oreille (County),99051.0
36036,Grant (County),99023.0
36037,King (County),99033.0
36038,Clackamas (County),99005.0
36039,Sherman (County),99055.0
36040,Bernalillo (County),99001.0
36041,Catron (County),99003.0
36042,Wasco (County),99065.0
36043,Curry (County),99009.0
36044,Washington (County),99067.0
36045,Hidalgo (County),99023.0
36046,Dona Ana (County),99013.0
36047,Chaves (County),99005.0
36048,Wallowa (County),99063.0
36049,Cibola (County),99006.0
36050,Guadalupe (County),99019.0
36051,Wheeler (County),99069.0
36052,McKinley (County),99031.0
36053,Lea (County),99025.0
36054,Colfax (County),99007.0
36055,Eddy (County),99015.0
36056,Grant (County),99017.0
36057,Yamhill (County),99071.0
36058,Luna (County),99029.0
36059,Rio Arriba (County),99039.0
36060,Cass (County),99017.0
36061,Clinton (County),99027.0
36062,Hancock (County),99067.0
36063,Jackson (County),99077.0
36064,Sandoval (County),99043.0
36065,Torrance (County),99057.0
36066,Cumberland (County),99035.0
36067,Edgar (County),99045.0
36068,Jo Daviess (County),99085.0
36069,Harding (County),99021.0
36070,Santa Fe (County),99049.0
36071,Boone (County),99007.0
36072,De Witt (County),99039.0
36073,Fulton (County),99057.0
36074,Johnson (County),99087.0
36075,Quay (County),99037.0
36076,Bond (County),99005.0
36077,Clay (County),99025.0
36078,Iroquois (County),99075.0
36079,DeBaca (County),99011.0
36080,Union (County),99059.0
36081,Edwards (County),99047.0
36082,Franklin (County),99055.0
36083,Los Alamos (County),99028.0
36084,Carroll (County),99015.0
36085,Hamilton (County),99065.0
36086,Champaign (County),99019.0
36087,Sierra (County),99051.0
36088,Hardin (County),99069.0
36089,DeKalb (County),99037.0
36090,Socorro (County),99053.0
36091,Kane (County),99089.0
36092,Douglas (County),99041.0
36093,Bureau (County),99011.0
36094,Lincoln (County),99027.0
36095,Greene (County),99061.0
36096,Calhoun (County),99013.0
36097,San Miguel (County),99047.0
36098,Grundy (County),99063.0
36099,Crawford (County),99033.0
36100,Jersey (County),99083.0
36101,Roosevelt (County),99041.0
36102,Coles (County),99029.0
36103,Jasper (County),99079.0
36104,Brown (County),99009.0
36105,Adams (County),99001.0
36106,Gallatin (County),99059.0
36107,Fayette (County),99051.0
36108,San Juan (County),99045.0
36109,Otero (County),99035.0
36110,Cook (County),99031.0
36111,Clark (County),99023.0
36112,Jefferson (County),99081.0
36113,Henry (County),99073.0
36114,Alexander (County),99003.0
36115,Ford (County),99053.0
36116,Valencia (County),99061.0
36117,Effingham (County),99049.0
36118,Mora (County),99033.0
36119,Christian (County),99021.0
36120,Henderson (County),99071.0
36121,Taos (County),99055.0
36122,DuPage (County),99043.0
36123,Macon (County),99115.0
36124,Lake (County),99097.0
36125,Knox (County),99095.0
36126,Kendall (County),99093.0
36127,Kankakee (County),99091.0
36128,Mason (County),99125.0
36129,Livingston (County),99105.0
36130,Madison (County),99119.0
36131,Lee (County),99103.0
36132,Lawrence (County),99101.0
36133,Massac (County),99127.0
36134,Macoupin (County),99117.0
36135,Marshall (County),99123.0
36136,Logan (County),99107.0
36137,Mercer (County),99131.0
36138,Ogle (County),99141.0
36139,McDonough (County),99109.0
36140,La Salle (County),99099.0
36141,Moultrie (County),99139.0
36142,Richland (County),99159.0
36143,Washington (County),99189.0
36144,Anderson (County),99005.0
36145,Calloway (County),99035.0
36146,Crittenden (County),99055.0
36147,Scott (County),99171.0
36148,Menard (County),99129.0
36149,Boone (County),99015.0
36150,Tazewell (County),99179.0
36151,Pike (County),99149.0
36152,Breathitt (County),99025.0
36153,Williamson (County),99199.0
36154,Casey (County),99045.0
36155,Putnam (County),99155.0
36156,Montgomery (County),99135.0
36157,Adair (County),99001.0
36158,Wabash (County),99185.0
36159,Pulaski (County),99153.0
36160,Monroe (County),99133.0
36161,Woodford (County),99203.0
36162,Vermilion (County),99183.0
36163,Clark (County),99049.0
36164,Bullitt (County),99029.0
36165,Union (County),99181.0
36166,Rock Island (County),99161.0
36167,Breckinridge (County),99027.0
36168,Ballard (County),99007.0
36169,Morgan (County),99137.0
36170,Cumberland (County),99057.0
36171,Warren (County),99187.0
36172,Schuyler (County),99169.0
36173,Caldwell (County),99033.0
36174,Bell (County),99013.0
36175,McHenry (County),99111.0
36176,Stark (County),99175.0
36177,Marion (County),99121.0
36178,Boyle (County),99021.0
36179,Sangamon (County),99167.0
36180,St. Clair (County),99163.0
36181,Bath (County),99011.0
36182,Boyd (County),99019.0
36183,Saline (County),99165.0
36184,Pope (County),99151.0
36185,Barren (County),99009.0
36186,Winnebago (County),99201.0
36187,Daviess (County),99059.0
36188,Christian (County),99047.0
36189,Wayne (County),99191.0
36190,Campbell (County),99037.0
36191,Piatt (County),99147.0
36192,Will (County),99197.0
36193,Carter (County),99043.0
36194,Perry (County),99145.0
36195,Whiteside (County),99195.0
36196,Peoria (County),99143.0
36197,Randolph (County),99157.0
36198,White (County),99193.0
36199,Allen (County),99003.0
36200,Carlisle (County),99039.0
36201,Clinton (County),99053.0
36202,Shelby (County),99173.0
36203,Bourbon (County),99017.0
36204,McLean (County),99113.0
36205,Stephenson (County),99177.0
36206,Bracken (County),99023.0
36207,Carroll (County),99041.0
36208,Clay (County),99051.0
36209,Butler (County),99031.0
36210,Edmonson (County),99061.0
36211,Estill (County),99065.0
36212,Grayson (County),99085.0
36213,Elliott (County),99063.0
36214,Garrard (County),99079.0
36215,Graves (County),99083.0
36216,Franklin (County),99073.0
36217,Fulton (County),99075.0
36218,Fayette (County),99067.0
36219,Grant (County),99081.0
36220,Fleming (County),99069.0
36221,Jefferson (County),99111.0
36222,Henderson (County),99101.0
36223,Hancock (County),99091.0
36224,Harrison (County),99097.0
36225,Green (County),99087.0
36226,Hardin (County),99093.0
36227,Floyd (County),99071.0
36228,Gallatin (County),99077.0
36229,Hickman (County),99105.0
36230,Mason (County),99161.0
36231,Lewis (County),99135.0
36232,Knott (County),99119.0
36233,Laurel (County),99125.0
36234,Harlan (County),99095.0
36235,Greenup (County),99089.0
36236,Madison (County),99151.0
36237,Livingston (County),99139.0
36238,Jackson (County),99109.0
36239,Owsley (County),99189.0
36240,Woodford (County),99239.0
36241,Hart (County),99099.0
36242,Johnson (County),99115.0
36243,Marion (County),99155.0
36244,Menifee (County),99165.0
36245,Pulaski (County),99199.0
36246,Lee (County),99129.0
36247,Barry (County),99009.0
36248,Nelson (County),99179.0
36249,Washington (County),99229.0
36250,McCreary (County),99147.0
36251,Scott (County),99209.0
36252,Metcalfe (County),99169.0
36253,Todd (County),99219.0
36254,Spencer (County),99215.0
36255,Oldham (County),99185.0
36256,Henry (County),99103.0
36257,Whitley (County),99235.0
36258,Martin (County),99159.0
36259,Larue (County),99123.0
36260,Rockcastle (County),99203.0
36261,Montgomery (County),99173.0
36262,Bates (County),99013.0
36263,Trimble (County),99223.0
36264,McLean (County),99149.0
36265,Leslie (County),99131.0
36266,Shelby (County),99211.0
36267,Nicholas (County),99181.0
36268,Hopkins (County),99107.0
36269,Wayne (County),99231.0
36270,McCracken (County),99145.0
36271,Lawrence (County),99127.0
36272,Russell (County),99207.0
36273,Muhlenberg (County),99177.0
36274,Rowan (County),99205.0
36275,Warren (County),99227.0
36276,Benton (County),99015.0
36277,Pike (County),99195.0
36278,Lyon (County),99143.0
36279,Perry (County),99193.0
36280,Atchison (County),99005.0
36281,Andrew (County),99003.0
36282,Letcher (County),99133.0
36283,Marshall (County),99157.0
36284,Ohio (County),99183.0
36285,Robertson (County),99201.0
36286,Webster (County),99233.0
36287,Barton (County),99011.0
36288,Logan (County),99141.0
36289,Magoffin (County),99153.0
36290,Pendleton (County),99191.0
36291,Powell (County),99197.0
36292,Adair (County),99001.0
36293,Audrain (County),99007.0
36294,Lincoln (County),99137.0
36295,Owen (County),99187.0
36296,Wolfe (County),99237.0
36297,Morgan (County),99175.0
36298,Union (County),99225.0
36299,Jessamine (County),99113.0
36300,Meade (County),99163.0
36301,Simpson (County),99213.0
36302,Knox (County),99121.0
36303,Monroe (County),99171.0
36304,Trigg (County),99221.0
36305,Kenton (County),99117.0
36306,Mercer (County),99167.0
36307,Taylor (County),99217.0
36308,Caldwell (County),99025.0
36309,Carter (County),99035.0
36310,Cape Girardeau (County),99031.0
36311,Buchanan (County),99021.0
36312,Boone (County),99019.0
36313,Clark (County),99045.0
36314,Callaway (County),99027.0
36315,Bollinger (County),99017.0
36316,Cass (County),99037.0
36317,Dade (County),99057.0
36318,Clay (County),99047.0
36319,Butler (County),99023.0
36320,Carroll (County),99033.0
36321,Christian (County),99043.0
36322,Clinton (County),99049.0
36323,Camden (County),99029.0
36324,Hickory (County),99085.0
36325,Dent (County),99065.0
36326,Moniteau (County),99135.0
36327,Linn (County),99115.0
36328,Dallas (County),99059.0
36329,Jackson (County),99095.0
36330,Crawford (County),99055.0
36331,Cedar (County),99039.0
36332,Gentry (County),99075.0
36333,Laclede (County),99105.0
36334,Marion (County),99127.0
36335,Newton (County),99145.0
36336,Chariton (County),99041.0
36337,Cole (County),99051.0
36338,Howell (County),99091.0
36339,Johnson (County),99101.0
36340,Morgan (County),99141.0
36341,Douglas (County),99067.0
36342,Lafayette (County),99107.0
36343,Livingston (County),99117.0
36344,Perry (County),99157.0
36345,Polk (County),99167.0
36346,Gasconade (County),99073.0
36347,Henry (County),99083.0
36348,Maries (County),99125.0
36349,Mississippi (County),99133.0
36350,Ralls (County),99173.0
36351,Randolph (County),99175.0
36352,Pemiscot (County),99155.0
36353,Harrison (County),99081.0
36354,Daviess (County),99061.0
36355,Miller (County),99131.0
36356,Lewis (County),99111.0
36357,Jasper (County),99097.0
36358,Greene (County),99077.0
36359,Nodaway (County),99147.0
36360,McDonald (County),99119.0
36361,Ray (County),99177.0
36362,Iron (County),99093.0
36363,New Madrid (County),99143.0
36364,Platte (County),99165.0
36365,DeKalb (County),99063.0
36366,Franklin (County),99071.0
36367,Lincoln (County),99113.0
36368,Madison (County),99123.0
36369,Pike (County),99163.0
36370,Holt (County),99087.0
36371,Monroe (County),99137.0
36372,Cooper (County),99053.0
36373,Knox (County),99103.0
36374,Ozark (County),99153.0
36375,Putnam (County),99171.0
36376,Dunklin (County),99069.0
36377,Jefferson (County),99099.0
36378,Macon (County),99121.0
36379,Osage (County),99151.0
36380,Pulaski (County),99169.0
36381,Grundy (County),99079.0
36382,Mercer (County),99129.0
36383,Phelps (County),99161.0
36384,Reynolds (County),99179.0
36385,Howard (County),99089.0
36386,Ripley (County),99181.0
36387,Montgomery (County),99139.0
36388,Lawrence (County),99109.0
36389,Oregon (County),99149.0
36390,Pettis (County),99159.0
36391,Shannon (County),99203.0
36392,St. Louis,65000.0
36393,Washington (County),99221.0
36394,St. Charles (County),99183.0
36395,Schuyler (County),99197.0
36396,Sullivan (County),99211.0
36397,St. Francois (County),99187.0
36398,Stone (County),99209.0
36399,Abbeville (County),99001.0
36400,Ste. Genevieve (County),99186.0
36401,Scott (County),99201.0
36402,Vernon (County),99217.0
36403,Taney (County),99213.0
36404,Worth (County),99227.0
36405,Scotland (County),99199.0
36406,St. Clair (County),99185.0
36407,Saline (County),99195.0
36408,Shelby (County),99205.0
36409,Stoddard (County),99207.0
36410,St. Louis (County),99189.0
36411,Texas (County),99215.0
36412,Barnwell (County),99011.0
36413,Lee (County),99061.0
36414,Horry (County),99051.0
36415,Campbell (County),99021.0
36416,Brookings (County),99011.0
36417,Florence (County),99041.0
36418,Cherokee (County),99021.0
36419,York (County),99091.0
36420,Newberry (County),99071.0
36421,Darlington (County),99031.0
36422,Saluda (County),99081.0
36423,Chesterfield (County),99025.0
36424,Berkeley (County),99015.0
36425,Warren (County),99219.0
36426,Marion (County),99067.0
36427,Fairfield (County),99039.0
36428,Colleton (County),99029.0
36429,Williamsburg (County),99089.0
36430,Richland (County),99079.0
36431,Clarendon (County),99027.0
36432,Calhoun (County),99017.0
36433,Dorchester (County),99035.0
36434,Marlboro (County),99069.0
36435,Wright (County),99229.0
36436,Clay (County),99027.0
36437,Hampton (County),99049.0
36438,Dillon (County),99033.0
36439,Bon Homme (County),99009.0
36440,Spartanburg (County),99083.0
36441,Edgefield (County),99037.0
36442,Webster (County),99225.0
36443,Union (County),99087.0
36444,Greenville (County),99045.0
36445,Aiken (County),99003.0
36446,Bamberg (County),99009.0
36447,Jasper (County),99053.0
36448,Laurens (County),99059.0
36449,Brown (County),99013.0
36450,Butte (County),99019.0
36451,Greenwood (County),99047.0
36452,Bennett (County),99007.0
36453,Beaufort (County),99013.0
36454,Lexington (County),99063.0
36455,Charles Mix (County),99023.0
36456,Clark (County),99025.0
36457,Brule (County),99015.0
36458,Allendale (County),99005.0
